,Entity,Code,Year,Imported Deforestation,Net Traded Deforestation,Population,per Capita Imported Deforestation,per Capita Net Traded Deforestation
852,Latvia,LVA,2013,637.8983806665387,637.8983806665387,2044950.0,0.00031193837534733795,0.00031193837534733795
853,Lebanon,LBN,2005,5334.729023296018,5330.260840153632,4698761.0,0.0011353480254254298,0.0011343970974803
854,Lebanon,LBN,2006,4671.570556165876,4667.962641620875,4759760.0,0.0009814718717258593,0.000980713868266651
855,Lebanon,LBN,2007,4060.115122149596,4055.256836731056,4767347.0,0.0008516508494451099,0.0008506317741777672
856,Lebanon,LBN,2008,3539.118751350132,3529.889690581354,4764745.0,0.0007427719114769273,0.0007408349640078019
857,Lebanon,LBN,2009,5127.202245820508,5117.716780111437,4813026.0,0.0010652762411465279,0.0010633054506897402
858,Lebanon,LBN,2010,4241.04209930187,4228.653776384049,4953064.0,0.000856246173944425,0.0008537450306283239
859,Lebanon,LBN,2011,5463.012538252133,5452.7923845414925,5202022.0,0.0010501709793330617,0.0010482063291046236
860,Lebanon,LBN,2012,4043.853995674818,4028.495312216221,5537620.0,0.0007302512623969897,0.0007274777453520142
861,Lebanon,LBN,2013,3394.6280039452863,3375.7061600651896,5913016.0,0.0005740941685165888,0.0005708941359308328
862,Lesotho,LSO,2005,50.71085110784618,50.71085110784618,1996115.0,2.540477432805534e-05,2.540477432805534e-05
863,Lesotho,LSO,2006,117.10254609916429,117.09666065748225,1989933.0,5.884748184947146e-05,5.8844524241510765e-05
864,Lesotho,LSO,2007,27.86951694180548,27.85566855049377,1986926.0,1.4026449370437289e-05,1.4019479613480205e-05
865,Lesotho,LSO,2008,13.924777966245983,13.918545572991896,1987130.0,7.007482130633619e-06,7.004345751406247e-06
866,Lesotho,LSO,2009,53.335722733219086,53.32886558733619,1990135.0,2.6800052626188215e-05,2.679660705798159e-05
867,Lesotho,LSO,2010,7.692120525797531,7.690581798291454,1995575.0,3.854588540043612e-06,3.853817470298763e-06
868,Lesotho,LSO,2011,60.64793353141575,60.64793353141575,2003793.0,3.026656622286621e-05,3.026656622286621e-05
869,Lesotho,LSO,2012,863.5282484791442,863.5282484791442,2014988.0,0.00042855255141923635,0.00042855255141923635
870,Lesotho,LSO,2013,778.9020587123919,778.9018756024624,2028528.0,0.00038397402387957766,0.000383973933612187
871,Liberia,LBR,2005,172.84502988010036,-570.1663634081774,3218114.0,5.37100394454952e-05,-0.0001771740725804547
872,Liberia,LBR,2006,294.25754659674567,-300.25397052271,3329211.0,8.838657165218596e-05,-9.018772631795041e-05
873,Liberia,LBR,2007,418.04459323645005,52.68785768539146,3461911.0,0.00012075544207706382,1.5219298729918665e-05
874,Liberia,LBR,2008,163.71121593648422,40.46082122428015,3607863.0,4.5376228514354405e-05,1.1214622402314098e-05
875,Liberia,LBR,2009,302.38282313492164,-340.11926483878415,3754129.0,8.054673218073264e-05,-9.059871539810809e-05
876,Liberia,LBR,2010,486.24795374258247,-3480.2570442447723,3891357.0,0.00012495588396093765,-0.0008943556307593398
877,Liberia,LBR,2011,342.9974626452604,-6575.570140985688,4017446.0,8.537699390240973e-05,-0.0016367538334020391
878,Liberia,LBR,2012,511.3508045026865,-5119.417652493201,4135662.0,0.00012364424474308743,-0.0012378713861271064
879,Liberia,LBR,2013,333.28284798379264,-4590.8725179298735,4248337.0,7.845019074141073e-05,-0.00108062814177168
880,Libya,LBY,2005,3414.5723415991624,3414.5571299047333,5798615.0,0.0005888599849445364,0.0005888573616121666
881,Libya,LBY,2006,3977.5405538053415,3977.513920162112,5886874.0,0.0006756625933908797,0.0006756580691487726
882,Libya,LBY,2007,3358.905423735463,3358.8673401465344,5974786.0,0.0005621800385378594,0.0005621736644871523
883,Libya,LBY,2008,4438.657790392743,4438.6374638094985,6058740.0,0.0007326041042184915,0.0007326007492992765
884,Libya,LBY,2009,3882.006664207873,3882.0010657885578,6133987.0,0.0006328684205245093,0.0006328675078360221
885,Libya,LBY,2010,4117.303354086401,4117.297919169922,6197667.0,0.000664331167532299,0.0006643302906028869
886,Libya,LBY,2011,1897.710565431277,1897.7102743253884,6247438.0,0.0003037582070332314,0.00030375816043718855
887,Libya,LBY,2012,4650.489586857109,4650.489313041812,6285751.0,0.000739846294715955,0.000739846251154685
888,Libya,LBY,2013,3412.852812890197,3412.8525356846144,6320350.0,0.0005399784525999663,0.0005399784087407524
889,Lithuania,LTU,2005,942.9440526544424,942.9440526544424,3344259.0,0.00028195903865533217,0.00028195903865533217
890,Lithuania,LTU,2006,1010.2970385915688,1010.2970385915688,3303329.0,0.00030584208796385974,0.00030584208796385974
891,Lithuania,LTU,2007,800.4167414613618,800.4167414613618,3258984.0,0.00024560315161454053,0.00024560315161454053
892,Lithuania,LTU,2008,775.8796465453514,775.8796465453514,3212867.0,0.00024149136784851395,0.00024149136784851395
893,Lithuania,LTU,2009,1208.2969542603007,1208.2969542603007,3167270.0,0.0003814947744462268,0.0003814947744462268
894,Lithuania,LTU,2010,747.6977884867855,747.6977884867855,3123825.0,0.0002393532891524927,0.0002393532891524927
895,Lithuania,LTU,2011,1079.4463957684882,1079.4463957684882,3083402.0,0.0003500829265105517,0.0003500829265105517
896,Lithuania,LTU,2012,753.3194082959799,753.3194082959799,3045561.0,0.0002473499655058559,0.0002473499655058559
897,Lithuania,LTU,2013,538.7452288102243,538.7452288102243,3008938.0,0.00017904829837312177,0.00017904829837312177
898,Luxembourg,LUX,2005,643.8807466644307,643.8807466644307,457848.0,0.0014063198849059747,0.0014063198849059747
899,Luxembourg,LUX,2006,768.2171885585115,768.2171885585115,465611.0,0.0016499120264738408,0.0016499120264738408
900,Luxembourg,LUX,2007,657.2831480373206,657.2831480373206,474917.0,0.0013839958309290268,0.0013839958309290268
901,Luxembourg,LUX,2008,346.86324700837207,346.86324700837207,485403.0,0.0007145881813840707,0.0007145881813840707
902,Luxembourg,LUX,2009,295.7366438325229,295.7366438325229,496536.0,0.0005955996017056626,0.0005955996017056626
903,Luxembourg,LUX,2010,323.03341102795827,323.03341102795827,507890.0,0.0006360302644823846,0.0006360302644823846
904,Luxembourg,LUX,2011,419.07662666675816,419.07662666675816,519312.0,0.0008069842920378466,0.0008069842920378466
905,Luxembourg,LUX,2012,662.6711529147527,662.6711529147527,530855.0,0.001248309148288615,0.001248309148288615
906,Luxembourg,LUX,2013,490.4566006889789,490.4566006889789,542554.0,0.0009039774855387277,0.0009039774855387277
907,Macao,MAC,2005,428.98616484942977,428.98616484942977,,,
908,Macao,MAC,2006,377.2670472633183,377.2670472633183,,,
909,Macao,MAC,2007,334.7090002211429,334.7090002211429,,,
910,Macao,MAC,2008,393.1506785034886,393.1506785034886,,,
911,Macao,MAC,2009,442.2806327725104,442.2806327725104,,,
912,Macao,MAC,2010,365.1283409091078,365.1283409091078,,,
913,Macao,MAC,2011,443.7465136367964,443.7465136367964,,,
914,Macao,MAC,2012,624.1416911919019,624.1416911919019,,,
915,Macao,MAC,2013,398.3820030622728,398.3820030622728,,,
916,Madagascar,MDG,2005,772.7111895302514,-570.127482378688,18336722.0,4.214009404354014e-05,-3.109211572159342e-05
917,Madagascar,MDG,2006,396.0458265000998,-3685.202271369912,18880265.0,2.0976709092806683e-05,-0.00019518805860881255
918,Madagascar,MDG,2007,263.62768766352383,-2508.511932602778,19433520.0,1.3565616916725525e-05,-0.0001290817068962688
919,Madagascar,MDG,2008,579.4718330781106,-2185.446001485965,19996476.0,2.897869770044035e-05,-0.00010929155724668512
920,Madagascar,MDG,2009,645.6042162857339,-2816.9419902990485,20569115.0,3.138706824701665e-05,-0.0001369500822130193
921,Madagascar,MDG,2010,526.0815368834155,-4521.70643338294,21151640.0,2.4871902929674273e-05,-0.00021377568989368862
922,Madagascar,MDG,2011,654.5720877786371,-2431.795706563338,21743970.0,3.010361437118599e-05,-0.00011183770519198371
923,Madagascar,MDG,2012,621.2814636408038,-1327.2375934117265,22346641.0,2.780200673742438e-05,-5.939315861438534e-05
924,Madagascar,MDG,2013,4081.362691226146,3729.245011000374,22961259.0,0.0001777499522663869,0.00016241465727120512
925,Malawi,MWI,2005,235.8487320300228,-263.9840342332109,12625950.0,1.8679682085706247e-05,-2.09080531946674e-05
926,Malawi,MWI,2006,246.16797049946945,-259.6337221831409,12973693.0,1.897439460757006e-05,-2.0012322026052326e-05
927,Malawi,MWI,2007,219.1745044619738,-809.8193796673568,13341808.0,1.642764642258184e-05,-6.069787390639685e-05
928,Malawi,MWI,2008,1215.8653145601693,575.7972919507883,13727899.0,8.856892919740809e-05,4.1943584517251205e-05
929,Malawi,MWI,2009,704.6060115862456,69.73620077980377,14128161.0,4.987245060317798e-05,4.935971552122301e-06
930,Malawi,MWI,2010,715.8641330507799,-154.16774649410218,14539609.0,4.923544594980373e-05,-1.0603293836450634e-05
931,Malawi,MWI,2011,800.1465774620992,-344.25742633066056,14962118.0,5.347816248087999e-05,-2.3008602547490974e-05
932,Malawi,MWI,2012,626.0142508146037,-227.43862903118497,15396010.0,4.066081087337587e-05,-1.4772569583365104e-05
933,Malawi,MWI,2013,1002.68103213403,-258.333904981293,15839287.0,6.330341966365216e-05,-1.6309692789914912e-05
934,Malaysia,MYS,2005,12806.62525586439,-35239.140650415946,25690615.0,0.0004984943044712783,-0.0013716736890267494
935,Malaysia,MYS,2006,13375.41583693622,-35069.935041616554,26201954.0,0.0005104739836172608,-0.0013384473173877244
936,Malaysia,MYS,2007,14733.906987461329,-34861.31637215537,26720367.0,0.000551411101032457,-0.001304672064277986
937,Malaysia,MYS,2008,16760.498893110635,-39941.06825272458,27236003.0,0.000615380270486482,-0.0014664805350742757
938,Malaysia,MYS,2009,19161.379406022686,-56343.70767710135,27735038.0,0.0006908726573954103,-0.0020314992060620706
939,Malaysia,MYS,2010,18790.436732955684,-74456.18290332668,28208028.0,0.0006661379070155377,-0.0026395387477397103
940,Malaysia,MYS,2011,23055.127951251736,-79065.06382426366,28650962.0,0.0008046894883058982,-0.002759595430836272
941,Malaysia,MYS,2012,26156.77859492322,-73823.51496296015,29068189.0,0.0008998420436485816,-0.0025396668145703937
942,Malaysia,MYS,2013,20126.787833958144,-79851.42984067203,29468923.0,0.0006829834885366576,-0.0027096826660639086
943,Maldives,MDV,2005,123.48607826965338,123.48606605200744,319604.0,0.0003863721301036701,0.00038637209187622007
944,Maldives,MDV,2006,241.5381380285328,241.53698858938893,327489.0,0.000737545804679036,0.0007375422948233038
945,Maldives,MDV,2007,172.95339857950367,172.95339857950367,335172.0,0.0005160138632687208,0.0005160138632687208
946,Maldives,MDV,2008,196.8446925246189,196.8446925246189,343448.0,0.0005731426373850449,0.0005731426373850449
947,Maldives,MDV,2009,103.57983531416836,103.57983531416836,353391.0,0.0002931026407411857,0.0002931026407411857
948,Maldives,MDV,2010,136.2243544523108,136.2243544523108,365730.0,0.00037247246452932705,0.00037247246452932705
949,Maldives,MDV,2011,210.9752533537924,210.9752533537924,380493.0,0.00055447867202233,0.00055447867202233
950,Maldives,MDV,2012,198.20768024183212,198.20768024183212,397231.0,0.0004989733435754815,0.0004989733435754815
951,Maldives,MDV,2013,263.1966819588783,263.1966819588783,415592.0,0.0006333054581389399,0.0006333054581389399
952,Mali,MLI,2005,351.6363293824236,334.9085567619072,12775509.0,2.7524252018641574e-05,2.6214889501616508e-05
953,Mali,MLI,2006,414.5272320861332,402.6914094783809,13203378.0,3.139554378327525e-05,3.0499119958421313e-05
954,Mali,MLI,2007,744.9929878019386,740.6763322942456,13651455.0,5.457242380405156e-05,5.425621901066558e-05
955,Mali,MLI,2008,678.0814663590704,676.0025063281596,14113578.0,4.804461819384641e-05,4.789731606883525e-05
956,Mali,MLI,2009,286.2521827631245,283.46152937742,14581427.0,1.96312873056337e-05,1.9439903198597776e-05
957,Mali,MLI,2010,522.8957259892443,517.9773149352013,15049352.0,3.4745398073567836e-05,3.441857928070267e-05
958,Mali,MLI,2011,322.5874375231569,315.1723642467608,15514593.0,2.0792516924108604e-05,2.031457507436778e-05
959,Mali,MLI,2012,443.6634149938866,431.3143310070212,15979492.0,2.7764550649913437e-05,2.6991742353700684e-05
960,Mali,MLI,2013,115.07127147724988,107.066708788916,16449854.0,6.995276157299018e-06,6.508672282982937e-06
961,Malta,MLT,2005,565.3777260567977,565.3757617351826,404659.0,0.001397170768614556,0.0013971659143505583
962,Malta,MLT,2006,453.4280545638548,453.4280545638548,406330.0,0.001115910847251876,0.001115910847251876
963,Malta,MLT,2007,401.3643364356757,401.3295857426554,407854.0,0.0009840882679480296,0.0009840030641912435
964,Malta,MLT,2008,332.0002271030993,331.95723786426146,409493.0,0.0008107592244631759,0.0008106542428423964
965,Malta,MLT,2009,294.3589108308479,294.2471406328276,411559.0,0.0007152289485367781,0.0007149573709548998
966,Malta,MLT,2010,232.22871366327536,232.12844629327088,414257.0,0.0005605909222132043,0.0005603488807510094
967,Malta,MLT,2011,277.3210744076316,277.258832699684,417720.0,0.0006638922589476961,0.0006637432555292636
968,Malta,MLT,2012,357.2434872659883,357.04882650952067,421809.0,0.0008469318750097515,0.0008464703847227553
969,Malta,MLT,2013,289.85787667924325,289.7679482055248,426144.0,0.0006801876283116582,0.0006799765999416273
970,Martinique,MTQ,2005,0.0,0.0,397191.0,0.0,0.0
971,Martinique,MTQ,2006,0.0,0.0,397850.0,0.0,0.0
972,Martinique,MTQ,2007,0.0,0.0,398048.0,0.0,0.0
973,Martinique,MTQ,2008,0.0,0.0,397664.0,0.0,0.0
974,Martinique,MTQ,2009,0.0,0.0,396561.0,0.0,0.0
975,Martinique,MTQ,2010,0.0,0.0,394666.0,0.0,0.0
976,Martinique,MTQ,2011,0.0,0.0,391886.0,0.0,0.0
977,Martinique,MTQ,2012,0.0,0.0,388366.0,0.0,0.0
978,Mauritania,MRT,2005,412.00795932248536,412.00630160378296,3024198.0,0.00013623709800829356,0.00013623654985678286
979,Mauritania,MRT,2006,354.62943170201265,354.6292284102193,3111908.0,0.00011395884187514948,0.00011395877654809182
980,Mauritania,MRT,2007,383.4559471091613,383.45594302004906,3202512.0,0.00011973599071889857,0.00011973598944205332
981,Mauritania,MRT,2008,516.031547360912,516.0315471179455,3296237.0,0.00015655171256220715,0.00015655171248849688
982,Mauritania,MRT,2009,794.7651233764385,794.7651219886284,3393408.0,0.00023420853707436257,0.00023420853666539018
983,Mauritania,MRT,2010,599.3584364189095,599.3584364189095,3494200.0,0.0001715295164612528,0.0001715295164612528
984,Mauritania,MRT,2011,1033.8380854502343,1033.8380854502343,3598646.0,0.0002872852971507157,0.0002872852971507157
985,Mauritania,MRT,2012,1779.0786048642583,1779.0786048642583,3706555.0,0.0004799817093943725,0.0004799817093943725
986,Mauritania,MRT,2013,916.9827376817708,916.9827376817708,3817497.0,0.0002402052281067335,0.0002402052281067335
987,Mauritius,MUS,2005,968.8138007036788,968.7491471514304,1222010.0,0.0007928034964555763,0.0007927505889079716
988,Mauritius,MUS,2006,1404.362552391788,1404.235772780424,1228089.0,0.0011435348353350514,0.0011434316020910733
989,Mauritius,MUS,2007,985.6067960697914,985.4507398938196,1233890.0,0.0007987801149776652,0.000798653640027733
990,Mauritius,MUS,2008,1041.8684641913785,1041.3645432344497,1239262.0,0.0008407168655146196,0.0008403102356357653
991,Mauritius,MUS,2009,1141.751023093199,1140.3687043622645,1243996.0,0.0009178092398152397,0.0009166980475518124
992,Mauritius,MUS,2010,1163.572931987353,1160.9302952562412,1247953.0,0.0009323852196255413,0.0009302676424963449
993,Mauritius,MUS,2011,1510.7417101891886,1510.158687688712,1251074.0,0.0012075558361769076,0.0012070898185788466
994,Mauritius,MUS,2012,1069.6637321575777,1069.1766893912677,1253489.0,0.0008533491176688249,0.0008529605679756804
995,Mauritius,MUS,2013,896.3795934707275,880.2445988169145,1255458.0,0.0007139861257570763,0.0007011342464797026
996,Mexico,MEX,2005,6242.161288095056,388.2107681212729,106005199.0,5.888542587515029e-05,3.6621861171287734e-06
997,Mexico,MEX,2006,6583.260121713945,857.0053331147501,107560155.0,6.120537964745351e-05,7.96768406585831e-06
998,Mexico,MEX,2007,6413.659592368138,-579.9744063465405,109170503.0,5.8749015678421285e-05,-5.312555959795664e-06
999,Mexico,MEX,2008,5929.944994889644,-491.2653905232,110815272.0,5.351198339241222e-05,-4.433192119252299e-06
1000,Mexico,MEX,2009,5983.648861255744,-1121.1675585345656,112463886.0,5.320506941451182e-05,-9.969134078601602e-06
1001,Mexico,MEX,2010,6970.108324257308,-283.0841265316558,114092961.0,6.10914841999526e-05,-2.481170828160519e-06
1002,Mexico,MEX,2011,7616.517509286787,-3408.016132276505,115695468.0,6.583246207437258e-05,-2.945678159386939e-05
1003,Mexico,MEX,2012,11052.286547192954,928.935309290624,117274156.0,9.424315573154033e-05,7.921057298341367e-06
1004,Mexico,MEX,2013,13110.680506464996,3949.9173177480698,118827158.0,0.00011033404086349517,3.3240863319714084e-05
1005,Moldova,MDA,2005,646.6952796604527,646.6952796604527,4159296.0,0.00015548190839518339,0.00015548190839518339
1006,Moldova,MDA,2006,607.2323356011673,607.2323356011673,4146264.0,0.00014645288761187597,0.00014645288761187597
1007,Moldova,MDA,2007,178.00955198215985,178.00955198215985,4130129.0,4.310024020609522e-05,4.310024020609522e-05
1008,Moldova,MDA,2008,364.50319735294266,364.50319735294266,4112886.0,8.862467798838642e-05,8.862467798838642e-05
1009,Moldova,MDA,2009,147.2683913295758,147.2683913295758,4097515.0,3.594090353045097e-05,3.594090353045097e-05
1010,Moldova,MDA,2010,112.12779409275868,112.12779409275868,4086090.0,2.744134223493821e-05,2.744134223493821e-05
1011,Moldova,MDA,2011,106.08652958000413,106.08652958000413,4079167.0,2.6006910131407743e-05,2.6006910131407743e-05
1012,Moldova,MDA,2012,108.97779885591686,108.97779885591686,4075804.0,2.6737742751103062e-05,2.6737742751103062e-05
1013,Moldova,MDA,2013,118.96304414612884,118.96304414612884,4074585.0,2.9196358438007512e-05,2.9196358438007512e-05
1014,Mongolia,MNG,2005,76.5506284738514,76.5506284738514,2526429.0,3.0299932621835566e-05,3.0299932621835566e-05
1015,Mongolia,MNG,2006,77.88629574658017,77.88629574658017,2558854.0,3.0437960019047656e-05,3.0437960019047656e-05
1016,Mongolia,MNG,2007,178.2860699959157,178.2860699959157,2593819.0,6.87349695548979e-05,6.87349695548979e-05
1017,Mongolia,MNG,2008,62.99612367911949,62.99612367911949,2631899.0,2.3935615948453755e-05,2.3935615948453755e-05
1018,Mongolia,MNG,2009,61.98738894096207,61.98738894096207,2673794.0,2.3183307667293018e-05,2.3183307667293018e-05
1019,Mongolia,MNG,2010,139.88717031407367,139.88717031407367,2719902.0,5.143095976034198e-05,5.143095976034198e-05
1020,Mongolia,MNG,2011,99.15021193694442,99.15021193694442,2770357.0,3.578968773228303e-05,3.578968773228303e-05
1021,Mongolia,MNG,2012,123.71529071924682,123.71529071924682,2824698.0,4.3797705354429684e-05,4.3797705354429684e-05
1022,Mongolia,MNG,2013,110.26976973657482,110.26976973657482,2881783.0,3.826442509258151e-05,3.826442509258151e-05
1023,Montenegro,MNE,2006,100.20570106773036,100.20570106773036,617863.0,0.0001621811001269381,0.0001621811001269381
1024,Montenegro,MNE,2007,78.82105599032798,78.82105599032798,619554.0,0.0001272222534118543,0.0001272222534118543
1025,Montenegro,MNE,2008,104.2287050858626,104.2287050858626,621312.0,0.00016775582169000855,0.00016775582169000855
1026,Montenegro,MNE,2009,110.29524923113314,110.29524923113314,622933.0,0.00017705796487123518,0.00017705796487123518
1027,Montenegro,MNE,2010,96.42959816676482,96.42959816676482,624279.0,0.00015446554852360054,0.00015446554852360054
1028,Montenegro,MNE,2011,94.59949033542529,94.59949033542529,625271.0,0.00015129358363881468,0.00015129358363881468
1029,Montenegro,MNE,2012,142.5770787225437,142.5770787225437,625931.0,0.00022778401888154395,0.00022778401888154395
1030,Montenegro,MNE,2013,114.94978946436252,114.94978946436252,626342.0,0.00018352559698114212,0.00018352559698114212
1031,Morocco,MAR,2005,6665.0975788948535,6551.8498182313815,30455563.0,0.0002188466382609592,0.00021512817931592274
1032,Morocco,MAR,2006,4909.94766241779,4799.29987045828,30804689.0,0.00015938961962634293,0.00015579770568234855
1033,Morocco,MAR,2007,3710.9052539644654,3585.156303583968,31163670.0,0.00011907792804777053,0.00011504281439201379
1034,Morocco,MAR,2008,4498.695093566739,4359.275394052551,31536807.0,0.00014264903525479733,0.00013822817871360758
1035,Morocco,MAR,2009,6479.0838536591855,6331.763977795204,31929087.0,0.00020292104981452133,0.0001983070789902387
1036,Morocco,MAR,2010,5711.360732495611,5539.263077617813,32343384.0,0.00017658513198543513,0.0001712641780964482
1037,Morocco,MAR,2011,7027.274117268384,6899.259963474086,32781860.0,0.00021436471625674636,0.00021045968604203928
1038,Morocco,MAR,2012,10070.140858560895,9952.79840556,33241898.0,0.0003029351951732989,0.00029940523870087085
1039,Morocco,MAR,2013,6374.606147035536,6288.231076071076,33715705.0,0.00018906934163279504,0.00018650747703692023
1040,Mozambique,MOZ,2005,840.7467490514682,-3101.075151724348,20493927.0,4.102418970514866e-05,-0.00015131678529568042
1041,Mozambique,MOZ,2006,822.0378311424138,-8022.256152969043,21080108.0,3.8995902257351516e-05,-0.00038056048635846853
1042,Mozambique,MOZ,2007,745.6315027693636,-10125.831006196997,21673319.0,3.440319882567887e-05,-0.0004672026008659309
1043,Mozambique,MOZ,2008,875.0144238026696,-6663.221232488198,22276596.0,3.927953910923687e-05,-0.0002991130795965505
1044,Mozambique,MOZ,2009,950.310095941415,-6621.6589512254,22894718.0,4.150783145446103e-05,-0.0002892221232524201
1045,Mozambique,MOZ,2010,907.5176065438428,-8414.67945208869,23531567.0,3.856596573206718e-05,-0.00035759112226094804
1046,Mozambique,MOZ,2011,1931.1128161137888,-2676.9317605080287,24187500.0,7.983928955509204e-05,-0.00011067418131299343
1047,Mozambique,MOZ,2012,2641.060452183039,-3046.484598536379,24862673.0,0.00010622592559468723,-0.00012253246457194603
1048,Mozambique,MOZ,2013,1837.2421823820623,-6069.514198847144,25560752.0,7.18774698953326e-05,-0.00023745444573959108
1049,Myanmar,MMR,2005,1293.8339755459892,-7651.729334582807,48949931.0,2.6431783438999928e-05,-0.0001563174692643143
1050,Myanmar,MMR,2006,2954.340782481508,-6331.074272087353,49301049.0,5.992450145394489e-05,-0.00012841662399693267
1051,Myanmar,MMR,2007,4708.896858777589,-6100.220378845101,49621479.0,9.489634234355629e-05,-0.00012293507774818846
1052,Myanmar,MMR,2008,3091.9645613271423,-9525.232951206212,49929642.0,6.192643162406696e-05,-0.0001907731073098063
1053,Myanmar,MMR,2009,2986.1860546318057,-12479.07497293684,50250366.0,5.942615531659622e-05,-0.00024833799166630626
1054,Myanmar,MMR,2010,3909.338659933288,-6434.695243293958,50600827.0,7.725839460950486e-05,-0.0001271658118017312
1055,Myanmar,MMR,2011,4001.796029035031,-5367.9069266322185,50990612.0,7.848103547051035e-05,-0.00010527245538124192
1056,Myanmar,MMR,2012,4207.220496350841,-3099.5416445691444,51413703.0,8.18307231508075e-05,-6.028629458121591e-05
1057,Myanmar,MMR,2013,5525.847454734227,-1281.005294057024,51852464.0,0.0001065686570793285,-2.4704810441737618e-05
1058,Namibia,NAM,2005,819.3916118255081,737.8984923938493,1938316.0,0.0004227337605558166,0.0003806905026805997
1059,Namibia,NAM,2006,1037.1459455046509,1000.2492438445196,1971318.0,0.000526118031441224,0.0005074012634412711
1060,Namibia,NAM,2007,3316.6409503292384,3255.0708019880285,2006516.0,0.0016529352122431312,0.0016222501101351937
1061,Namibia,NAM,2008,3351.4179781323974,3308.8304290591764,2043382.0,0.0016401328670470805,0.0016192911697661897
1062,Namibia,NAM,2009,240.54916230186825,186.39708242120616,2081039.0,0.00011559089584667479,8.956924037521939e-05
1063,Namibia,NAM,2010,720.9174541116386,670.9058101363075,2118877.0,0.00034023563147442655,0.00031663273051541337
1064,Namibia,NAM,2011,593.0714552485185,541.997829102642,2156698.0,0.00027499049716210545,0.0002513090980297853
1065,Namibia,NAM,2012,1224.222483043079,1134.7316195295657,2194777.0,0.000557789006829887,0.0005170145393037952
1066,Namibia,NAM,2013,1480.152373971288,1404.0871788097334,2233506.0,0.0006627035584284474,0.0006286471488367318
1067,Nepal,NPL,2005,38.82520636430081,38.63755420100961,25744500.0,1.5080971222708078e-06,1.5008081027407642e-06
1068,Nepal,NPL,2006,86.96426127094992,86.75801548938944,26066687.0,3.3362222545178035e-06,3.3283100184303987e-06
1069,Nepal,NPL,2007,66.2924133925253,65.61570020332465,26382586.0,2.512733717328745e-06,2.4870837226996872e-06
1070,Nepal,NPL,2008,77.56158222521208,77.43806194543686,26666581.0,2.9085686772223285e-06,2.903936651850376e-06
1071,Nepal,NPL,2009,1365.852542417034,1362.4860397720322,26883531.0,5.080629261152614e-05,5.06810671474678e-05
1072,Nepal,NPL,2010,2182.637840915517,2180.1760544231715,27013207.0,8.079891591233565e-05,8.070778321223287e-05
1073,Nepal,NPL,2011,1457.4920417467706,1440.8616940662753,27041220.0,5.389890107571961e-05,5.328390117259041e-05
1074,Nepal,NPL,2012,1167.4979818097777,1120.9156704545314,26989160.0,4.3258033292246874e-05,4.1532069558835154e-05
1075,Nepal,NPL,2013,2087.902481858514,2058.842956946194,26916795.0,7.756876262045737e-05,7.648915693514753e-05
1076,Netherlands,NLD,2005,34399.1267707507,34399.1267707507,16367153.0,0.0021017171875127396,0.0021017171875127396
1077,Netherlands,NLD,2006,27222.14733409758,27222.14733409758,16440091.0,0.001655839212453117,0.001655839212453117
1078,Netherlands,NLD,2007,19295.6887512866,19295.6887512866,16506651.0,0.0011689644829400343,0.0011689644829400343
1079,Netherlands,NLD,2008,21954.88259337937,21954.88259337937,16568105.0,0.0013251293731769186,0.0013251293731769186
1080,Netherlands,NLD,2009,26094.20068478459,26094.20068478459,16626379.0,0.001569445799640715,0.001569445799640715
1081,Netherlands,NLD,2010,18855.75788378905,18855.75788378905,16682927.0,0.0011302427855608942,0.0011302427855608942
1082,Netherlands,NLD,2011,18540.445040062543,18540.445040062543,16738190.0,0.0011076732334895556,0.0011076732334895556
1083,Netherlands,NLD,2012,25951.385562038056,25951.385562038056,16791850.0,0.0015454750704679983,0.0015454750704679983
1084,Netherlands,NLD,2013,22079.52726185107,22079.52726185107,16843512.0,0.0013108624413869906,0.0013108624413869906
1085,New Caledonia,NCL,2005,70.41807207157085,68.25300613684833,236441.0,0.00029782513215377554,0.0002886682349374615
1086,New Caledonia,NCL,2006,78.97374952428805,78.97374952428805,239924.0,0.0003291615241671865,0.0003291615241671865
1087,New Caledonia,NCL,2007,78.93179315713486,78.93179315713486,243332.0,0.00032437900957183954,0.00032437900957183954
1088,New Caledonia,NCL,2008,63.15921073949019,63.15921073949019,246696.0,0.0002560204086790633,0.0002560204086790633
1089,New Caledonia,NCL,2009,64.10494214460958,64.10494214460958,250082.0,0.0002563356904719635,0.0002563356904719635
1090,New Caledonia,NCL,2010,90.97541003101556,90.97541003101556,253529.0,0.000358836306817033,0.000358836306817033
1091,New Caledonia,NCL,2011,84.58445550268733,84.58445550268733,257065.0,0.00032903917492730375,0.00032903917492730375
1092,New Caledonia,NCL,2012,87.79401490830975,87.79401490830975,260656.0,0.000336819466685247,0.000336819466685247
1093,New Caledonia,NCL,2013,92.3879314291154,92.33028359097165,264239.0,0.0003496377575948872,0.0003494195920775194
1094,New Zealand,NZL,2005,1522.231727728143,1522.231727728143,4135353.0,0.0003681020042855212,0.0003681020042855212
1095,New Zealand,NZL,2006,1391.0570684518043,1391.0570684518043,4185881.0,0.00033232121707516395,0.00033232121707516395
1096,New Zealand,NZL,2007,2527.442264686093,2527.442264686093,4233046.0,0.0005970741316503749,0.0005970741316503749
1097,New Zealand,NZL,2008,4917.407068188195,4917.407068188195,4278156.0,0.0011494221033987995,0.0011494221033987995
